energy,tempo,danceability,playlist_genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_href,uri,track_album_name,playlist_name,analysis_url,track_id,track_name,track_album_release_date,instrumentalness,track_album_id,mode,key,duration_ms,acousticness,id,playlist_subgenre,type,playlist_id
0.872,184.115,0.466,pop,-3.344,0.121,0.806,Linkin Park,4,0.0336,89,https://api.spotify.com/v1/tracks/2PnlsTsOTLE5jnBnNe2K0A,spotify:track:2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/2PnlsTsOTLE5jnBnNe2K0A,2PnlsTsOTLE5jnBnNe2K0A,The Emptiness Machine,2024-09-05,0,6W0Gabv5f3ugnckc6YgfJQ,1,7,190428,0.0156,2PnlsTsOTLE5jnBnNe2K0A,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.756,116.034,0.66,pop,-3.743,0.193,0.838,Jimin,4,0.032,92,https://api.spotify.com/v1/tracks/7tI8dRuH2Yc6RuoTjxo4dU,spotify:track:7tI8dRuH2Yc6RuoTjxo4dU,MUSE,Today's Top Hits,https://api.spotify.com/v1/audio-analysis/7tI8dRuH2Yc6RuoTjxo4dU,7tI8dRuH2Yc6RuoTjxo4dU,Who,2024-07-19,0,15XcLhiVMlSOipUddTNDnr,0,0,170888,0.00289,7tI8dRuH2Yc6RuoTjxo4dU,mainstream,audio_features,37i9dQZF1DXcBWIGoYBM5M
0.508,147.125,0.579,rock,-9.484,0.0575,0.609,Eagles,4,0.027,81,https://api.spotify.com/v1/tracks/40riOy7x9W7GXjyGp4pjAv,spotify:track:40riOy7x9W7GXjyGp4pjAv,Hotel California (2013 Remaster),Rock Classics,https://api.spotify.com/v1/audio-analysis/40riOy7x9W7GXjyGp4pjAv,40riOy7x9W7GXjyGp4pjAv,Hotel California - 2013 Remaster,1976-12-08,0.000494,2widuo17g5CEC66IbzveRu,1,2,391376,0.00574,40riOy7x9W7GXjyGp4pjAv,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.89,133.52,0.502,rock,-5.175,0.217,0.259,AC/DC,4,0.0364,83,https://api.spotify.com/v1/tracks/57bgtoPSgt236HzfBOd8kj,spotify:track:57bgtoPSgt236HzfBOd8kj,The Razors Edge,Rock Classics,https://api.spotify.com/v1/audio-analysis/57bgtoPSgt236HzfBOd8kj,57bgtoPSgt236HzfBOd8kj,Thunderstruck,1990-09-24,0.0117,4vu7F6h90Br1ZtYYaqfITy,1,4,292880,0.000147,57bgtoPSgt236HzfBOd8kj,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.446,123.596,0.743,rock,-7.807,0.337,0.278,The White Stripes,4,0.0683,82,https://api.spotify.com/v1/tracks/3dPQuX8Gs42Y7b454ybpMR,spotify:track:3dPQuX8Gs42Y7b454ybpMR,Elephant,Rock Classics,https://api.spotify.com/v1/audio-analysis/3dPQuX8Gs42Y7b454ybpMR,3dPQuX8Gs42Y7b454ybpMR,Seven Nation Army,2003-04-01,0.118,6D9urpsOWWKtYvF6PaorGE,0,4,232107,0.0039,3dPQuX8Gs42Y7b454ybpMR,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.43,91.844,0.515,rock,-9.935,0.129,0.104,Radiohead,4,0.0372,86,https://api.spotify.com/v1/tracks/70LcF31zb1H0PyJoS1Sx1r,spotify:track:70LcF31zb1H0PyJoS1Sx1r,Pablo Honey,Rock Classics,https://api.spotify.com/v1/audio-analysis/70LcF31zb1H0PyJoS1Sx1r,70LcF31zb1H0PyJoS1Sx1r,Creep,1993-02-22,0.000133,3gBVdu4a1MMJVMy6vwPEb8,1,7,238640,0.0097,70LcF31zb1H0PyJoS1Sx1r,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.824,120.125,0.5,rock,-5.846,0.0916,0.539,Nirvana,4,0.0388,76,https://api.spotify.com/v1/tracks/4P5KoWXOxwuobLmHXLMobV,spotify:track:4P5KoWXOxwuobLmHXLMobV,Nevermind (Remastered),Rock Classics,https://api.spotify.com/v1/audio-analysis/4P5KoWXOxwuobLmHXLMobV,4P5KoWXOxwuobLmHXLMobV,Come As You Are,1991-09-26,0.00161,2guirTSEqLizK7j9i1MTTZ,0,4,218920,0.00016,4P5KoWXOxwuobLmHXLMobV,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.767,96.483,0.592,rock,-2.788,0.127,0.328,Red Hot Chili Peppers,4,0.027,81,https://api.spotify.com/v1/tracks/48UPSzbZjgc449aqz8bxox,spotify:track:48UPSzbZjgc449aqz8bxox,Californication (Deluxe Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/48UPSzbZjgc449aqz8bxox,48UPSzbZjgc449aqz8bxox,Californication,1999-06-08,0.00165,2Y9IRtehByVkegoD7TcLfi,0,9,329733,0.0021,48UPSzbZjgc449aqz8bxox,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.952,125.304,0.445,rock,-5.321,0.112,0.624,Guns N' Roses,4,0.0522,84,https://api.spotify.com/v1/tracks/7snQQk1zcKl8gZ92AnueZW,spotify:track:7snQQk1zcKl8gZ92AnueZW,Appetite For Destruction,Rock Classics,https://api.spotify.com/v1/audio-analysis/7snQQk1zcKl8gZ92AnueZW,7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,1987-07-21,0.0843,28yHV3Gdg30AiB8h8em1eW,1,6,356067,0.09,7snQQk1zcKl8gZ92AnueZW,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.795,158.691,0.464,rock,-9.267,0.399,0.612,The Rolling Stones,4,0.0926,81,https://api.spotify.com/v1/tracks/63T7DJ1AFDD6Bn8VzG6JE8,spotify:track:63T7DJ1AFDD6Bn8VzG6JE8,Aftermath,Rock Classics,https://api.spotify.com/v1/audio-analysis/63T7DJ1AFDD6Bn8VzG6JE8,63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",1966-04-15,0.00244,72qrnM4yUNMDDlWiqKc8iY,1,1,202267,0.0493,63T7DJ1AFDD6Bn8VzG6JE8,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.492,120.151,0.828,rock,-9.744,0.128,0.789,Fleetwood Mac,4,0.0276,84,https://api.spotify.com/v1/tracks/0ofHAoxe9vBkTCp2UQIavz,spotify:track:0ofHAoxe9vBkTCp2UQIavz,Rumours (Super Deluxe),Rock Classics,https://api.spotify.com/v1/audio-analysis/0ofHAoxe9vBkTCp2UQIavz,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,1977-02-04,0.00428,0BwWUstDMUbgq2NYONRqlu,1,0,257800,0.0644,0ofHAoxe9vBkTCp2UQIavz,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.881,158.066,0.413,rock,-5.541,0.0805,0.364,Foo Fighters,4,0.0367,81,https://api.spotify.com/v1/tracks/5UWwZ5lm5PKu6eKsHAGxOk,spotify:track:5UWwZ5lm5PKu6eKsHAGxOk,The Colour And The Shape,Rock Classics,https://api.spotify.com/v1/audio-analysis/5UWwZ5lm5PKu6eKsHAGxOk,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,1997-05-20,0.000308,30ly6F6Xl0TKmyBCU50Khv,0,11,250547,5.99e-05,5UWwZ5lm5PKu6eKsHAGxOk,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.716,94.379,0.535,rock,-5.025,0.659,0.901,Joan Jett & the Blackhearts,4,0.0431,77,https://api.spotify.com/v1/tracks/2Cdvbe2G4hZsnhNMKyGrie,spotify:track:2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N' Roll (Expanded Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/2Cdvbe2G4hZsnhNMKyGrie,2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,1981-11-18,0,555qwe1qUgLdee80TZ2CQt,1,4,175173,0.326,2Cdvbe2G4hZsnhNMKyGrie,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.322,93.503,0.475,rock,-10.687,0.11,0.387,Kansas,4,0.0283,79,https://api.spotify.com/v1/tracks/6zeE5tKyr8Nu882DQhhSQI,spotify:track:6zeE5tKyr8Nu882DQhhSQI,Point Of Know Return (Expanded Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/6zeE5tKyr8Nu882DQhhSQI,6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,1977,0.00056,6oU298pdPTCQnMx1PYwyUA,1,7,206267,0.367,6zeE5tKyr8Nu882DQhhSQI,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.394,104.114,0.693,rock,-15.882,0.247,0.721,Pink Floyd,4,0.0428,74,https://api.spotify.com/v1/tracks/4gMgiXfqyzZLMhsksGmbQV,spotify:track:4gMgiXfqyzZLMhsksGmbQV,The Wall,Rock Classics,https://api.spotify.com/v1/audio-analysis/4gMgiXfqyzZLMhsksGmbQV,4gMgiXfqyzZLMhsksGmbQV,"Another Brick in the Wall, Pt. 2",1979-11-30,0.000694,5Dbax7G8SWrP9xyzkOvy2F,1,0,238747,0.0782,4gMgiXfqyzZLMhsksGmbQV,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.899,152.445,0.475,rock,-4.321,0.14,0.603,Bon Jovi,4,0.0637,72,https://api.spotify.com/v1/tracks/0X1sqQ652p1sceKM2nJlIJ,spotify:track:0X1sqQ652p1sceKM2nJlIJ,Bon Jovi,Rock Classics,https://api.spotify.com/v1/audio-analysis/0X1sqQ652p1sceKM2nJlIJ,0X1sqQ652p1sceKM2nJlIJ,Runaway,1984-01-23,1.91e-05,1UUOBzIHw0noiRGRpbt3sz,0,9,230667,0.00375,0X1sqQ652p1sceKM2nJlIJ,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.943,85.064,0.442,rock,-3.205,0.091,0.781,Green Day,4,0.0602,80,https://api.spotify.com/v1/tracks/6L89mwZXSOwYl76YXfX13s,spotify:track:6L89mwZXSOwYl76YXfX13s,Dookie,Rock Classics,https://api.spotify.com/v1/audio-analysis/6L89mwZXSOwYl76YXfX13s,6L89mwZXSOwYl76YXfX13s,Basket Case,1994-02-01,8.71e-06,4uG8q3GPuWHQlRbswMIRS6,1,3,181533,0.00293,6L89mwZXSOwYl76YXfX13s,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.345,84.581,0.559,rock,-13.496,0.141,0.458,Red Hot Chili Peppers,4,0.0459,82,https://api.spotify.com/v1/tracks/3d9DChrdc6BOeFsbrZ3Is0,spotify:track:3d9DChrdc6BOeFsbrZ3Is0,Blood Sugar Sex Magik (Deluxe Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/3d9DChrdc6BOeFsbrZ3Is0,3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,1991-09-24,0.000105,30Perjew8HyGkdSmqguYyg,1,4,264307,0.0576,3d9DChrdc6BOeFsbrZ3Is0,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.814,147.193,0.673,rock,-5.411,0.343,0.728,Billy Idol,4,0.0367,70,https://api.spotify.com/v1/tracks/1gzIbdFnGJ226LTl0Cn2SX,spotify:track:1gzIbdFnGJ226LTl0Cn2SX,Billy Idol,Rock Classics,https://api.spotify.com/v1/audio-analysis/1gzIbdFnGJ226LTl0Cn2SX,1gzIbdFnGJ226LTl0Cn2SX,White Wedding - Pt. 1,1982-01-01,0.00293,5ebh0MxkqELmk50xHj2b4k,1,9,252200,0.0134,1gzIbdFnGJ226LTl0Cn2SX,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.767,127.361,0.532,rock,-5.509,0.39,0.755,AC/DC,4,0.0574,81,https://api.spotify.com/v1/tracks/2SiXAy7TuUkycRVbbWDEpo,spotify:track:2SiXAy7TuUkycRVbbWDEpo,Back In Black,Rock Classics,https://api.spotify.com/v1/audio-analysis/2SiXAy7TuUkycRVbbWDEpo,2SiXAy7TuUkycRVbbWDEpo,You Shook Me All Night Long,1980-07-25,0.000513,6mUdeDZCsExyJLMdAfDuwh,1,7,210173,0.00287,2SiXAy7TuUkycRVbbWDEpo,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.863,136.302,0.723,rock,-7.89,0.128,0.931,The Rolling Stones,4,0.0338,76,https://api.spotify.com/v1/tracks/2PzU4IB8Dr6mxV3lHuaG34,spotify:track:2PzU4IB8Dr6mxV3lHuaG34,Out Of Our Heads,Rock Classics,https://api.spotify.com/v1/audio-analysis/2PzU4IB8Dr6mxV3lHuaG34,2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,1965-07-30,0.0317,2Q5MwpTmtjscaS34mJFXQQ,1,2,222813,0.0383,2PzU4IB8Dr6mxV3lHuaG34,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.449,100.456,0.486,rock,-10.298,0.54,0.549,David Bowie,4,0.0267,76,https://api.spotify.com/v1/tracks/0pQskrTITgmCMyr85tb9qq,spotify:track:0pQskrTITgmCMyr85tb9qq,The Rise and Fall of Ziggy Stardust and the Spiders from Mars (2012 Remaster),Rock Classics,https://api.spotify.com/v1/audio-analysis/0pQskrTITgmCMyr85tb9qq,0pQskrTITgmCMyr85tb9qq,Starman - 2012 Remaster,1972-06-06,2.23e-06,48D1hRORqJq52qsnUYZX56,1,5,254293,0.166,0pQskrTITgmCMyr85tb9qq,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.902,89.74,0.412,rock,-11.6,0.405,0.422,Led Zeppelin,4,0.405,72,https://api.spotify.com/v1/tracks/0hCB0YR03f6AmQaHbwWDe8,spotify:track:0hCB0YR03f6AmQaHbwWDe8,Led Zeppelin II (1994 Remaster),Rock Classics,https://api.spotify.com/v1/audio-analysis/0hCB0YR03f6AmQaHbwWDe8,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love - 1990 Remaster,1969-10-22,0.131,70lQYZtypdCALtFVlQAcvx,1,9,333893,0.0484,0hCB0YR03f6AmQaHbwWDe8,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.722,103.886,0.55,rock,-11.729,0.11,0.716,The Doors,4,0.0283,70,https://api.spotify.com/v1/tracks/14XWXWv5FoCbFzLksawpEe,spotify:track:14XWXWv5FoCbFzLksawpEe,L.A. Woman,Rock Classics,https://api.spotify.com/v1/audio-analysis/14XWXWv5FoCbFzLksawpEe,14XWXWv5FoCbFzLksawpEe,Riders on the Storm,1971-04-19,0.0129,7IKUTIc9UWuVngyGPtqNHS,0,11,434720,0.25,14XWXWv5FoCbFzLksawpEe,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.944,105.338,0.394,rock,-6.506,0.298,0.265,Pearl Jam,4,0.0761,77,https://api.spotify.com/v1/tracks/6QewNVIDKdSl8Y3ycuHIei,spotify:track:6QewNVIDKdSl8Y3ycuHIei,Ten,Rock Classics,https://api.spotify.com/v1/audio-analysis/6QewNVIDKdSl8Y3ycuHIei,6QewNVIDKdSl8Y3ycuHIei,Even Flow,1991-08-27,4.54e-06,5B4PYA7wNN4WdEXdIJu58a,0,10,292581,0.00178,6QewNVIDKdSl8Y3ycuHIei,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.952,122.093,0.398,rock,-6.042,0.1,0.584,Bruce Springsteen,4,0.061,72,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,Born In The U.S.A.,Rock Classics,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,0dOg1ySSI7NkpAe89Zo0b9,Born in the U.S.A.,1984-06-04,7.75e-05,0PMasrHdpaoIRuHuhHp72O,1,4,278680,0.000373,0dOg1ySSI7NkpAe89Zo0b9,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.917,171.176,0.356,rock,-6.006,0.406,0.518,The Verve,4,0.0479,79,https://api.spotify.com/v1/tracks/57iDDD9N9tTWe75x6qhStw,spotify:track:57iDDD9N9tTWe75x6qhStw,Urban Hymns (Remastered 2016),Rock Classics,https://api.spotify.com/v1/audio-analysis/57iDDD9N9tTWe75x6qhStw,57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony - Remastered 2016,1997-09-29,0,52AeC4gwbxDfFlLHgK1ByD,1,9,357267,0.0335,57iDDD9N9tTWe75x6qhStw,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.589,124.634,0.455,rock,-8.64,0.104,0.254,Guns N' Roses,4,0.0328,75,https://api.spotify.com/v1/tracks/2N2yrmodOnVF10mKvItC9P,spotify:track:2N2yrmodOnVF10mKvItC9P,Use Your Illusion I,Rock Classics,https://api.spotify.com/v1/audio-analysis/2N2yrmodOnVF10mKvItC9P,2N2yrmodOnVF10mKvItC9P,Don't Cry (Original),1991-09-17,0.00358,0CxPbTRARqKUYighiEY9Sz,1,11,283733,0.00184,2N2yrmodOnVF10mKvItC9P,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.805,113.253,0.438,rock,-6.237,0.0842,0.564,Jimi Hendrix,4,0.0624,72,https://api.spotify.com/v1/tracks/2aoo2jlRnM3A0NyLQqMN2f,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,Electric Ladyland,Rock Classics,https://api.spotify.com/v1/audio-analysis/2aoo2jlRnM3A0NyLQqMN2f,2aoo2jlRnM3A0NyLQqMN2f,All Along the Watchtower,1968-10-25,5.69e-05,5z090LQztiqh13wYspQvKQ,1,8,240800,0.00255,2aoo2jlRnM3A0NyLQqMN2f,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.239,189.507,0.446,rock,-13.945,0.0697,0.298,Phil Collins,4,0.0316,76,https://api.spotify.com/v1/tracks/18AXbzPzBS8Y3AkgSxzJPb,spotify:track:18AXbzPzBS8Y3AkgSxzJPb,Face Value (Deluxe Editon),Rock Classics,https://api.spotify.com/v1/audio-analysis/18AXbzPzBS8Y3AkgSxzJPb,18AXbzPzBS8Y3AkgSxzJPb,In The Air Tonight - 2015 Remastered,1981-01-01,4.1e-06,1cM3r0WQZWNkCpEbmFjLln,1,0,336453,0.551,18AXbzPzBS8Y3AkgSxzJPb,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.521,123.118,0.721,rock,-8.123,0.127,0.942,Talking Heads,4,0.0613,76,https://api.spotify.com/v1/tracks/1i6N76fftMZhijOzFQ5ZtL,spotify:track:1i6N76fftMZhijOzFQ5ZtL,Talking Heads '77 (Deluxe Version),Rock Classics,https://api.spotify.com/v1/audio-analysis/1i6N76fftMZhijOzFQ5ZtL,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,1977-09-16,0.00545,5eqcF7pWzHgWpGdEmHgeSN,1,2,261413,0.0708,1i6N76fftMZhijOzFQ5ZtL,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.67,129.269,0.619,rock,-10.322,0.331,0.777,Lenny Kravitz,4,0.0353,71,https://api.spotify.com/v1/tracks/45Ia1U4KtIjAPPU7Wv1Sea,spotify:track:45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,Rock Classics,https://api.spotify.com/v1/audio-analysis/45Ia1U4KtIjAPPU7Wv1Sea,45Ia1U4KtIjAPPU7Wv1Sea,Are You Gonna Go My Way,1993-03-09,0.0109,35LzZH7Fgog8lf1hfcdoMQ,0,11,211933,0.00165,45Ia1U4KtIjAPPU7Wv1Sea,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.828,105.25,0.539,rock,-9.108,0.154,0.562,Metallica,4,0.035,70,https://api.spotify.com/v1/tracks/54bm2e3tk8cliUz3VSdCPZ,spotify:track:54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered Deluxe Box Set),Rock Classics,https://api.spotify.com/v1/audio-analysis/54bm2e3tk8cliUz3VSdCPZ,54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),1986-03-03,0.421,7CGhx630DIjdJqaBDVKc5j,0,4,515387,0.00067,54bm2e3tk8cliUz3VSdCPZ,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.487,114.965,0.73,rock,-10.991,0.0852,0.731,Fleetwood Mac,4,0.0303,79,https://api.spotify.com/v1/tracks/254bXAqt3zP6P50BdQvEsq,spotify:track:254bXAqt3zP6P50BdQvEsq,Tango In the Night (Deluxe Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/254bXAqt3zP6P50BdQvEsq,254bXAqt3zP6P50BdQvEsq,Everywhere - 2017 Remaster,1987-04-13,0.01,4AsXQ17Arq1cUVoa9dKJ3F,1,4,226653,0.258,254bXAqt3zP6P50BdQvEsq,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.697,116.109,0.741,rock,-7.028,0.133,0.774,Creedence Clearwater Revival,4,0.0277,84,https://api.spotify.com/v1/tracks/2LawezPeJhN4AWuSB0GtAU,spotify:track:2LawezPeJhN4AWuSB0GtAU,Pendulum (Expanded Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/2LawezPeJhN4AWuSB0GtAU,2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,1970-12-07,2.28e-05,372cMadhAGlNuDnc8TssqF,1,0,160133,0.0664,2LawezPeJhN4AWuSB0GtAU,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.579,127.215,0.62,rock,-9.307,0.0858,0.691,The Cars,4,0.0473,69,https://api.spotify.com/v1/tracks/4alHo6RGd0D3OUbTPExTHN,spotify:track:4alHo6RGd0D3OUbTPExTHN,The Cars,Rock Classics,https://api.spotify.com/v1/audio-analysis/4alHo6RGd0D3OUbTPExTHN,4alHo6RGd0D3OUbTPExTHN,Just What I Needed,1978-06-06,6.4e-05,4tJPWT4r4FSKwy784Qs1Fq,1,4,225627,0.0152,4alHo6RGd0D3OUbTPExTHN,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.912,116.761,0.502,rock,-4.556,0.106,0.72,Nirvana,4,0.0564,76,https://api.spotify.com/v1/tracks/5ghIJDpPoe3CfHMGu71E6T,spotify:track:5ghIJDpPoe3CfHMGu71E6T,Nevermind (Remastered),Rock Classics,https://api.spotify.com/v1/audio-analysis/5ghIJDpPoe3CfHMGu71E6T,5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,1991-09-26,0.000173,2guirTSEqLizK7j9i1MTTZ,1,1,301920,2.55e-05,5ghIJDpPoe3CfHMGu71E6T,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.833,88.785,0.466,rock,-4.215,0.0327,0.661,Rage Against The Machine,4,0.304,78,https://api.spotify.com/v1/tracks/59WN2psjkt1tyaxjspN8fp,spotify:track:59WN2psjkt1tyaxjspN8fp,Rage Against The Machine - XX (20th Anniversary Special Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/59WN2psjkt1tyaxjspN8fp,59WN2psjkt1tyaxjspN8fp,Killing In The Name,1992,0,4Io5vWtmV1rFj4yirKb4y4,1,7,313573,0.0266,59WN2psjkt1tyaxjspN8fp,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.376,164.775,0.53,rock,-11.913,0.0926,0.188,The Beatles,4,0.04,75,https://api.spotify.com/v1/tracks/2EqlS6tkEnglzr7tkKAAYD,spotify:track:2EqlS6tkEnglzr7tkKAAYD,Abbey Road (Remastered),Rock Classics,https://api.spotify.com/v1/audio-analysis/2EqlS6tkEnglzr7tkKAAYD,2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,1969-09-26,0.247,0ETFjACtuP2ADo6LFhL6HN,0,9,259947,0.0304,2EqlS6tkEnglzr7tkKAAYD,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.786,126.755,0.482,rock,-5.735,0.446,0.793,Kansas,4,0.032,73,https://api.spotify.com/v1/tracks/4DMKwE2E2iYDKY01C335Uw,spotify:track:4DMKwE2E2iYDKY01C335Uw,Leftoverture (Expanded Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/4DMKwE2E2iYDKY01C335Uw,4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,1976,8.88e-05,7MejfRSNnrpcLZIxkeZDqR,1,7,323000,0.00321,4DMKwE2E2iYDKY01C335Uw,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.789,129.802,0.674,rock,-6.903,0.0753,0.918,Blur,4,0.0676,78,https://api.spotify.com/v1/tracks/1FTSo4v6BOZH9QxKc3MbVM,spotify:track:1FTSo4v6BOZH9QxKc3MbVM,Blur (Special Edition),Rock Classics,https://api.spotify.com/v1/audio-analysis/1FTSo4v6BOZH9QxKc3MbVM,1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,1997-02-10,0.00708,7HvIrSkKGJCzd8AKyjTJ6Q,1,8,121160,0.00178,1FTSo4v6BOZH9QxKc3MbVM,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.441,81.334,0.519,rock,-14.178,0.076,0.25,Pixies,4,0.0353,76,https://api.spotify.com/v1/tracks/7wCmS9TTVUcIhRalDYFgPy,spotify:track:7wCmS9TTVUcIhRalDYFgPy,Surfer Rosa (2007 Remaster),Rock Classics,https://api.spotify.com/v1/audio-analysis/7wCmS9TTVUcIhRalDYFgPy,7wCmS9TTVUcIhRalDYFgPy,Where Is My Mind? - 2007 Remaster,1988-03-21,0.000453,50j4Wm1b9hLpSpPIA39Vp9,1,4,234973,0.0204,7wCmS9TTVUcIhRalDYFgPy,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.836,113.375,0.743,rock,-6.465,0.384,0.82,The Clash,4,0.116,80,https://api.spotify.com/v1/tracks/39shmbIHICJ2Wxnk1fPSdz,spotify:track:39shmbIHICJ2Wxnk1fPSdz,Combat Rock (Remastered),Rock Classics,https://api.spotify.com/v1/audio-analysis/39shmbIHICJ2Wxnk1fPSdz,39shmbIHICJ2Wxnk1fPSdz,Should I Stay or Should I Go - Remastered,1982,0,1ZH5g1RDq3GY1OvyD0w0s2,1,2,188987,0.0804,39shmbIHICJ2Wxnk1fPSdz,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.528,109.975,0.932,rock,-6.472,0.163,0.757,Queen,4,0.161,71,https://api.spotify.com/v1/tracks/57JVGBtBLCfHw2muk5416J,spotify:track:57JVGBtBLCfHw2muk5416J,The Game (Deluxe Remastered Version),Rock Classics,https://api.spotify.com/v1/audio-analysis/57JVGBtBLCfHw2muk5416J,57JVGBtBLCfHw2muk5416J,Another One Bites The Dust - Remastered 2011,1980-06-27,0.329,6wPXUmYJ9mOWrKlLzZ5cCa,0,5,214653,0.115,57JVGBtBLCfHw2muk5416J,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.905,128.019,0.602,rock,-4.046,0.117,0.411,Muse,4,0.0775,75,https://api.spotify.com/v1/tracks/4VqPOruhp5EdPBeR92t6lQ,spotify:track:4VqPOruhp5EdPBeR92t6lQ,The Resistance,Rock Classics,https://api.spotify.com/v1/audio-analysis/4VqPOruhp5EdPBeR92t6lQ,4VqPOruhp5EdPBeR92t6lQ,Uprising,2009-09-10,0.064,0eFHYz8NmK75zSplL5qlfM,1,2,304840,0.000202,4VqPOruhp5EdPBeR92t6lQ,classic,audio_features,37i9dQZF1DWXRqgorJj26U
0.519,98.883,0.653,rock,-10.164,0.101,0.822,Buffalo Springfield,4,0.0497,76,https://api.spotify.com/v1/tracks/1qRA5BS78u3gME0loMl9AA,spotify:track:1qRA5BS78u3gME0loMl9AA,Buffalo Springfield,Rock Classics,https://api.spotify.com/v1/audio-analysis/1qRA5BS78u3gME0loMl9AA,1qRA5BS78u3gME0loMl9AA,For What It's Worth,1966-12-05,0.0209,3PkdGRruLnJ9zCtANiDrpB,1,2,153693,0.406,1qRA5BS78u3gME0loMl9AA,classic,audio_features,37i9dQZF1DWXRqgorJj26U
