energy,tempo,danceability,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,uri,track_id,track_name,instrumentalness,mode,key,duration_ms,acousticness,type,genre,plot
0.86,100.019,0.774,-2.888,0.116,0.446,"Feid, ATL Jacob",4,0.13,88,spotify:track:7bywjHOc0wSjGGbj04XbVi,7bywjHOc0wSjGGbj04XbVi,LUNA,0.0,0,7,196800,0.131,music,"latin,reggaeton","""LUNA""는 강렬한 에너지를 지닌 곡으로, 리드미컬한 비트와 함께 몸을 흔들고 싶어지는 댄스 가능성을 제공합니다. 다소 우울한 분위기의 단조 조화 속에서, 중간 템포의 비트가 감정의 깊이를 더하며 청자를 매료시킵니다. 전체적으로 세련된 라틴 리듬이 느껴지며, 감정의 복잡함을 담아내는 매력적인 곡입니다."
0.555,96.063,0.392,-6.707,0.13,0.191,"Tyler, The Creator, Lola Young",3,0.039,87,spotify:track:6jbYpRPTEFl1HFKHk1IC0m,6jbYpRPTEFl1HFKHk1IC0m,Like Him (feat. Lola Young),0.000253,0,4,278015,0.287,music,"pop,global","""Like Him""은 중간 정도의 에너지를 지닌 곡으로, 다소 우울한 분위기를 자아냅니다. 낮은 발란스 수치와 단조 모드가 결합되어 감정적으로 깊이 있는 느낌을 주며, 느린 템포는 곡의 서정성을 강조합니다. 전체적으로 차분하면서도 약간의 그늘이 드리워진 듯한 감성을 느낄 수 있습니다."
0.586,107.015,0.675,-6.086,0.104,0.621,Sabrina Carpenter,4,0.0531,87,spotify:track:2tHwzyyOLoWSFqYNjeVMzj,2tHwzyyOLoWSFqYNjeVMzj,Please Please Please,0.0,1,9,186365,0.257,music,"pop,global","""Please Please Please""는 경쾌하고 밝은 분위기를 자아내는 곡입니다. 중간 정도의 에너지를 지니고 있으며, 듣는 이로 하여금 자연스럽게 몸을 흔들게 만드는 댄스 가능성이 높습니다. 장조의 화음과 함께 적당한 템포가 조화를 이루어, 기분 좋은 감정을 선사하는 팝 사운드가 매력적입니다."
0.627,150.273,0.336,-7.463,0.0708,0.35,Mariah Carey,4,0.0384,87,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0bYg9bo50gSsH3LtXe2SQn,All I Want for Christmas Is You,0.0,1,7,241107,0.164,music,"pop,global","""All I Want for Christmas Is You""는 경쾌한 템포와 밝은 장조로, 크리스마스의 기분을 한껏 살려주는 곡입니다. 에너지는 중간 정도로 유지되며, 발랄한 리듬이 느껴지지만, 전체적인 분위기는 다소 차분하고 감정적으로 깊이 있는 느낌을 줍니다. 댄스하기에는 적합하지 않지만, 따뜻한 연말의 정취를 느끼게 해주는 매력이 있습니다."
0.645,114.933,0.882,-7.233,0.057,0.788,Ndotz,4,0.0601,87,spotify:track:0io16MKpbeDIdYzmGpQaES,0io16MKpbeDIdYzmGpQaES,Embrace It,4.13e-05,1,1,104419,0.475,music,"pop,mainstream","""Embrace It""은 경쾌하고 긍정적인 에너지를 지닌 곡으로, 듣는 이에게 활력을 불어넣습니다. 댄스하기 좋은 리듬과 함께 밝은 장조의 멜로디가 조화를 이루어, 기분을 좋게 만드는 분위기를 자아냅니다. 중간 템포와 적당한 음량 덕분에 편안하게 감상할 수 있으며, 일상 속에서 즐거운 순간을 만끽하게 해주는 매력이 있습니다."
0.468,94.434,0.369,-9.013,0.109,0.18,Cigarettes After Sex,4,0.0273,87,spotify:track:0yc6Gst2xkRu0eMLeRMGCX,0yc6Gst2xkRu0eMLeRMGCX,Apocalypse,0.566,1,5,290617,0.0205,music,"ambient,academic","""Apocalypse""는 차분하면서도 몽환적인 분위기를 자아내는 곡입니다. 에너지는 중간 정도로 유지되며, 감정적인 깊이가 느껴지는 낮은 발랄함과 함께 서정적인 멜로디가 특징입니다. 느린 템포와 부드러운 사운드는 청취자를 감성적인 여정으로 이끌며, 전체적으로 고요하면서도 약간의 우울함이 감도는 느낌을 줍니다."
0.818,97.571,0.373,-3.19,0.434,0.361,"Tyler, The Creator, Teezo Touchdown",4,0.102,87,spotify:track:0VaeksJaXy5R1nvcTMh3Xk,0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)",0.0,0,3,253834,0.36,music,"hip-hop,chill","""Darling, I""는 강렬한 에너지를 지닌 힙합 트랙으로, 다소 우울한 감성을 담고 있습니다. 느긋한 템포와 함께 약간의 그루비함이 느껴지지만, 전체적으로는 차분하고 감정적인 분위기를 유지합니다. 마이너 모드의 사용이 곡에 깊이와 복잡성을 더해주며, 듣는 이로 하여금 사색에 잠기게 만드는 매력이 있습니다."
0.499,99.986,0.791,-8.472,0.0899,0.669,"FloyyMenor, Cris Mj",4,0.0509,87,spotify:track:6XjDF6nds4DE2BBbagZol6,6XjDF6nds4DE2BBbagZol6,Gata Only,2.41e-05,0,8,222000,0.446,music,"latin,reggaeton","""Gata Only""는 중간 정도의 에너지를 지닌 곡으로, 감정적으로 깊이 있는 분위기를 자아냅니다. 리드미컬한 비트와 함께 댄스하기 좋은 요소들이 잘 결합되어 있어, 듣는 이로 하여금 자연스럽게 몸을 움직이게 합니다. 약간의 우울함이 느껴지는 단조의 멜로디가 곡의 매력을 더하며, 라틴과 레게톤의 독특한 조화가 돋보입니다."
0.587,186.003,0.679,-7.015,0.137,0.486,"The Weeknd, Daft Punk",4,0.276,87,spotify:track:7MXVkk9YMctZqd1Srtv4MB,7MXVkk9YMctZqd1Srtv4MB,Starboy,6.35e-06,1,7,230453,0.141,music,"pop,throwback","""Starboy""는 중간 정도의 에너지를 지닌 곡으로, 경쾌하면서도 세련된 분위기를 자아냅니다. 빠른 템포와 함께 댄스하기 좋은 요소들이 잘 결합되어 있어, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 전체적으로 밝은 장조의 느낌이 감도는 이 곡은, 현대적인 팝 사운드와 함께 약간의 그루비함을 더해 매력적인 청취 경험을 제공합니다."
0.715,155.925,0.315,-8.072,0.0942,0.497,The Goo Goo Dolls,3,0.0362,87,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs,6Qyc6fS4DsZjB2mRW9DsQs,Iris,7.97e-06,0,11,289533,0.00125,music,"rock,alternative","""Iris""는 강렬한 에너지를 지닌 곡으로, 감정적인 멜로디와 함께 깊은 울림을 전달합니다. 다소 어두운 단조의 분위기 속에서, 빠른 템포와 중간 정도의 발랄함이 조화를 이루며 듣는 이에게 강한 몰입감을 선사합니다. 전체적으로는 서정적이면서도 힘찬 록 사운드가 특징으로, 감정의 깊이를 느낄 수 있는 곡입니다."
0.5,117.896,0.664,-6.935,0.0966,0.801,Noah Kahan,4,0.0651,87,spotify:track:0mflMxspEfB0VbI1kyLiAv,0mflMxspEfB0VbI1kyLiAv,Stick Season,0.0,1,9,182347,0.799,music,"pop,soft","""Stick Season""은 부드럽고 따뜻한 분위기를 지닌 곡으로, 감정적으로 풍부하면서도 경쾌한 요소를 가지고 있습니다. 중간 정도의 에너지를 바탕으로, 밝고 긍정적인 느낌이 가득하며, 리듬감이 있어 자연스럽게 몸을 흔들고 싶어지는 매력이 있습니다. 아코스틱한 사운드가 돋보여 편안한 감성을 자아내며, 듣는 이에게 따뜻한 위로를 전하는 듯한 느낌을 줍니다."
0.28,72.795,0.612,-8.648,0.088,0.387,Bruno Mars,4,0.0434,87,spotify:track:0nJW01T7XtvILxQgC5J7Wh,0nJW01T7XtvILxQgC5J7Wh,When I Was Your Man,0.0,1,0,213827,0.932,music,"pop,soft","""When I Was Your Man""은 부드럽고 감성적인 분위기를 지닌 곡입니다. 낮은 에너지와 느린 템포가 어우러져, 듣는 이에게 깊은 감정을 전달하며, 잔잔한 멜로디가 마음을 울립니다. 높은 어쿠스틱 특성과 장조의 조화는 따뜻하면서도 애틋한 느낌을 주어, 사랑에 대한 회한을 담고 있는 듯합니다."
0.545,159.94,0.545,-7.362,0.417,0.549,Frank Ocean,3,0.107,87,spotify:track:3xKsf9qdS1CyvXSMEid6g8,3xKsf9qdS1CyvXSMEid6g8,Pink + White,5.48e-05,1,9,184516,0.667,music,"r&b,modern","""Pink + White""는 부드럽고 감성적인 R&B 트랙으로, 따뜻한 멜로디와 함께 편안한 분위기를 자아냅니다. 중간 정도의 에너지를 지니고 있어 듣는 이에게 여유로운 감정을 선사하며, 약간의 경쾌함이 느껴지는 댄스 가능성도 있습니다. 전체적으로 장조의 밝은 조화가 돋보이며, 아크루스틱한 요소가 더해져 자연과의 연결감을 느끼게 합니다."
0.583,181.489,0.432,-4.682,0.0933,0.544,Benson Boone,4,0.0687,87,spotify:track:51eSHglvG1RJXtL3qI5trr,51eSHglvG1RJXtL3qI5trr,Slow It Down,0.0,1,8,161831,0.174,music,"gaming,modern","""Slow It Down""은 중간 정도의 에너지를 지닌 곡으로, 경쾌하면서도 차분한 분위기를 자아냅니다. 빠른 템포와 함께 약간의 경쾌함이 느껴지지만, 전체적으로는 감정적으로 여유로운 느낌을 줍니다. 장조의 밝은 화음이 곡에 긍정적인 감정을 더하며, 듣는 이에게 편안한 감성을 전달합니다."
0.725,130.504,0.633,-4.257,0.205,0.64,Sabrina Carpenter,4,0.0427,87,spotify:track:21B4gaTWnTkuSh77iWEXdS,21B4gaTWnTkuSh77iWEXdS,Juno,0.0,1,5,223192,0.0461,music,"pop,global","""Juno""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 에너지가 높고, 댄스하기 좋은 리듬이 돋보이며, 밝은 장조로 구성되어 있어 듣는 이에게 긍정적인 감정을 전달합니다. 130 BPM의 빠른 템포와 적당한 볼륨으로, 파티나 즐거운 순간에 잘 어울리는 곡입니다."
0.878,82.557,0.661,-4.099,0.381,0.514,"Tyler, The Creator",4,0.31,87,spotify:track:5RePVWy39tLpHH0WwXgBsK,5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,0.0,1,1,165413,0.00289,music,"hip-hop,modern","""Rah Tah Tah""는 강렬한 에너지를 지닌 곡으로, 리드미컬한 비트와 함께 경쾌한 분위기를 자아냅니다. 중간 정도의 긍정적인 감정(valence)과 높은 댄스 가능성(danceability) 덕분에 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 전체적으로 현대적인 힙합 사운드가 돋보이며, 장조의 밝은 느낌이 곡의 매력을 한층 더합니다."
0.652,95.977,0.825,-3.183,0.0931,0.931,Ed Sheeran,4,0.0802,86,spotify:track:7qiZfU4dY1lWllzX7mPBI3,7qiZfU4dY1lWllzX7mPBI3,Shape of You,0.0,0,1,233713,0.581,music,"pop,throwback","""Shape of You""는 경쾌한 비트와 함께 감정이 넘치는 분위기를 자아냅니다. 에너지가 적당히 높고, 발랄한 느낌이 강해 듣는 이로 하여금 자연스럽게 몸을 흔들게 만듭니다. 다소 어두운 단조의 멜로디 속에서도 긍정적인 감정이 느껴져, 매력적인 리듬과 함께 즐거운 순간을 만들어주는 곡입니다."
0.669,112.238,0.908,-2.827,0.237,0.662,Eminem,4,0.0738,86,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,7lQ8MOhq6IN2w8EYcFNSUk,Without Me,0.0,1,7,290320,0.00286,music,"pop,throwback","""Without Me""는 경쾌하고 에너지가 넘치는 곡으로, 듣는 이에게 활력을 주는 분위기를 자아냅니다. 댄스하기 좋은 리듬과 함께 긍정적인 감정이 느껴지며, 경쾌한 멜로디가 특징입니다. 전체적으로 밝고 유쾌한 느낌을 주면서도, 강렬한 비트가 곡의 매력을 한층 더해줍니다."
0.43,91.844,0.515,-9.935,0.129,0.104,Radiohead,4,0.0372,86,spotify:track:70LcF31zb1H0PyJoS1Sx1r,70LcF31zb1H0PyJoS1Sx1r,Creep,0.000133,1,7,238640,0.0097,music,"rock,classic","""Creep""는 낮은 에너지와 우울한 분위기를 지닌 곡으로, 듣는 이에게 깊은 감정을 불러일으킵니다. 발라드의 느린 템포와 함께 어두운 음색이 조화를 이루며, 고독과 소외감을 표현합니다. 전체적으로 음울한 느낌이 강하게 드러나며, 감정적으로 깊이 있는 경험을 제공합니다."
0.635,103.019,0.617,-6.769,0.164,0.446,"The Chainsmokers, Coldplay",4,0.0317,86,spotify:track:6RUKPb4LETWmmr3iAEQktW,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,1.44e-05,0,11,247160,0.0498,music,"pop,soft","""Something Just Like This""는 부드러운 팝 사운드와 함께 약간의 우울함이 느껴지는 곡입니다. 에너지가 적당히 높고, 댄스하기 좋은 리듬을 가지고 있지만, 단조의 분위기가 감정적으로 깊이 있는 느낌을 줍니다. 전체적으로는 서정적이면서도 약간의 그리움을 담고 있는 곡으로, 듣는 이에게 공감과 여운을 남깁니다."
0.843,122.064,0.619,-5.348,0.164,0.746,Morgan Wallen,4,0.0284,86,spotify:track:7hR22TOX3RorxJPcsz5Wbo,7hR22TOX3RorxJPcsz5Wbo,Love Somebody,0.000118,0,5,204829,0.00948,music,"pop,mainstream","""Love Somebody""는 강렬한 에너지를 지닌 곡으로, 감정이 고조되는 분위기를 자아냅니다. 비트는 경쾌하면서도 약간의 우울함을 느끼게 하는 단조의 멜로디가 특징적이며, 듣는 이로 하여금 깊은 감정에 빠져들게 합니다. 전체적으로는 댄스하기 좋은 리듬을 가지고 있지만, 그 안에 숨겨진 감정의 깊이가 매력적인 곡입니다."
0.782,119.992,0.727,-8.529,0.225,0.655,"Adam Port, Stryv, Keinemusik, Orso, Malachiii",4,0.042,86,spotify:track:1BJJbSX6muJVF2AK7uH1x4,1BJJbSX6muJVF2AK7uH1x4,Move,0.336,0,8,177599,0.0563,music,"pop,mainstream","""Move""는 에너지가 넘치고 경쾌한 비트가 돋보이는 곡으로, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만드는 매력이 있습니다. 다소 어두운 단조의 분위기 속에서도 긍정적인 감정이 느껴지며, 댄스하기 좋은 리듬과 함께 활기찬 에너지를 전달합니다. 전체적으로 세련된 팝 사운드가 조화를 이루며, 현대적인 감각을 잘 표현하고 있습니다."
0.551,143.008,0.559,-7.231,0.11,0.392,SZA,4,0.132,86,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2,4iZ4pt7kvcaH6Yo8UoZ4s2,Snooze,0.0,1,5,201800,0.141,music,"r&b,modern","""Snooze""는 중간 정도의 에너지를 지닌 곡으로, 경쾌한 비트와 함께 부드러운 멜로디가 어우러져 있습니다. 장조의 밝은 분위기 속에서 약간의 우울함이 느껴지는 발라드적인 요소가 가미되어, 듣는 이에게 감정적인 여운을 남깁니다. 리드미컬한 템포와 적당한 댄스 가능성 덕분에 편안하게 감상할 수 있는 동시에, 살짝 그루비한 느낌도 함께 전해집니다."
0.783,103.001,0.705,-4.783,0.0984,0.454,Kapo,4,0.0403,86,spotify:track:5QjmUqgpPQgXgg4606DqZF,5QjmUqgpPQgXgg4606DqZF,UWAIE,0.0,0,9,172427,0.138,music,"latin,modern","""UWAIE""는 중간 템포의 리드미컬한 곡으로, 강한 에너지를 느낄 수 있습니다. 다소 어두운 분위기의 단조로 구성되어 있어 감정적으로 깊이 있는 느낌을 주며, 댄스하기에 적합한 요소를 갖추고 있습니다. 전체적으로는 경쾌하면서도 약간의 우울함이 섞인 독특한 매력을 지닌 곡입니다."
0.752,100.076,0.841,-4.735,0.949,0.67,Shakira,4,0.105,86,spotify:track:3OJDtCdYs8QJnui708tEU3,3OJDtCdYs8QJnui708tEU3,Soltera,0.00046,1,2,214643,0.167,music,"latin,modern","""Soltera""는 경쾌하고 활기찬 분위기를 자아내는 곡입니다. 에너지가 높고 댄스하기 좋은 리듬이 돋보이며, 장조의 밝은 멜로디가 기분을 좋게 만듭니다. 중간 템포로 편안하게 즐길 수 있는 이 곡은 파티나 모임에서 사람들을 끌어모으는 매력이 있습니다."
0.581,99.973,0.805,-5.091,0.0933,0.528,"Cris Mj, FloyyMenor, LOUKI",4,0.0601,86,spotify:track:6PhRhocBXP4y7NpciGmzra,6PhRhocBXP4y7NpciGmzra,Después De La 1,0.0202,0,6,177600,0.0303,music,"latin,modern","""Después De La 1""은 중간 정도의 에너지를 지닌 곡으로, 경쾌한 리듬이 돋보입니다. 댄스하기 좋은 비트와 함께 약간의 우울함이 느껴지는 단조의 분위기가 조화를 이루며, 듣는 이로 하여금 감정적으로 몰입하게 만듭니다. 전체적으로 세련된 라틴 사운드가 매력적으로 다가오며, 느긋한 저녁 시간에 잘 어울리는 곡입니다."
0.709,81.012,0.722,-4.95,0.0804,0.604,Shaboozey,4,0.0273,86,spotify:track:2FQrifJ1N335Ljm3TjTVVf,2FQrifJ1N335Ljm3TjTVVf,A Bar Song (Tipsy),0.0,1,9,171292,0.0633,music,"pop,mainstream","""A Bar Song (Tipsy)""는 경쾌하면서도 여유로운 분위기를 자아냅니다. 중간 템포와 높은 댄스 가능성 덕분에 사람들을 자연스럽게 움직이게 만들며, 밝은 장조의 조화가 기분을 좋게 해줍니다. 에너지가 넘치면서도 과하지 않은 느낌이 있어, 친구들과 함께 즐거운 시간을 보내기에 안성맞춤인 곡입니다."
0.646,115.842,0.645,-8.334,0.074,0.295,Ariana Grande,4,0.0427,86,spotify:track:51ZQ1vr10ffzbwIjDCwqm4,51ZQ1vr10ffzbwIjDCwqm4,we can't be friends (wait for your love),3.04e-05,1,5,228639,0.0615,music,"pop,global","이 곡은 중간 템포의 경쾌한 비트와 함께, 약간의 우울한 감정을 담고 있습니다. 에너지는 적당히 높지만, 발랄함보다는 복잡한 감정을 느끼게 하며, 다소 어두운 분위기를 자아냅니다. 전체적으로는 경쾌한 멜로디 속에 슬픔이 스며들어 있는 듯한 느낌을 주는 곡입니다."
0.917,100.987,0.562,-2.768,0.488,0.501,Lady Gaga,4,0.117,86,spotify:track:19KlZwqlT3fguP2BeHF1Q1,19KlZwqlT3fguP2BeHF1Q1,Disease,0.0,0,11,229997,0.0513,music,"pop,mainstream","""Disease""는 강렬한 에너지를 지닌 곡으로, 리드미컬한 비트와 함께 깊은 감정을 전달합니다. 다소 어두운 단조의 분위기가 곡 전반에 걸쳐 긴장감을 유지하며, 중간 정도의 발랄함과 함께 댄스하기 좋은 요소도 포함되어 있습니다. 전체적으로는 강한 비트와 함께 복잡한 감정을 느낄 수 있는 매력적인 팝 트랙입니다."
0.296,115.284,0.351,-10.109,0.095,0.12,"Billie Eilish, Khalid",4,0.0333,86,spotify:track:0u2P5u6lvoDfwTYjAADbn4,0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),0.0,0,4,200186,0.934,music,"pop,soft","이 곡은 부드럽고 감성적인 분위기를 자아냅니다. 낮은 에너지와 우울한 발라드 느낌의 단조 조성이 어우러져, 듣는 이에게 깊은 감정을 전달합니다. 잔잔한 템포와 높은 어쿠스틱 성향 덕분에 마치 고요한 밤에 혼자 있는 듯한 고독한 느낌을 주며, 차분하게 마음을 울리는 멜로디가 인상적입니다."
0.537,122.769,0.445,-8.532,0.0944,0.131,Tom Odell,4,0.04,86,spotify:track:3JvKfv6T31zO0ini8iNItO,3JvKfv6T31zO0ini8iNItO,Another Love,1.65e-05,0,4,244360,0.695,music,"pop,soft","""Another Love""는 감정적으로 깊이 있는 분위기를 자아내는 곡입니다. 중간 정도의 에너지를 지니고 있으며, 어두운 단조의 멜로디가 슬픔과 고뇌를 전달합니다. 부드러운 어쿠스틱 사운드와 함께 느린 템포가 곡의 감성을 더욱 강조하며, 듣는 이로 하여금 깊은 생각에 잠기게 만드는 매력이 있습니다."
0.697,138.992,0.74,-4.912,0.224,0.732,Sabrina Carpenter,4,0.034,86,spotify:track:6dgUya35uo964z7GZXM07g,6dgUya35uo964z7GZXM07g,Nonsense,0.0,1,8,163648,0.0268,music,"pop,soft","""Nonsense""는 경쾌하고 밝은 분위기를 자아내는 곡입니다. 에너지가 높고, 댄스하기 좋은 리듬이 특징으로, 듣는 이로 하여금 자연스럽게 몸을 움직이게 만듭니다. 장조의 밝은 멜로디와 함께, 경쾌한 비트가 조화를 이루어 즐거운 감정을 불러일으키는 팝 사운드가 매력적입니다."
